id,case_number,date_time,latitude,longitude,type,place_description,police_district
13323541,JG559981,2023-12-30 16:02:00,41.884371071,-87.751426562,RECKLESS FIREARM DISCHARGE,STREET,015
13323315,JG559526,2023-12-30 00:04:00,41.892839763,-87.772934907,RECKLESS FIREARM DISCHARGE,ALLEY,015
13323819,JG560253,2023-12-30 21:02:00,41.765659485,-87.624909756,RECKLESS FIREARM DISCHARGE,STREET,003
13324531,JG561047,2023-12-31 16:26:00,41.8379725,-87.713396118,RECKLESS FIREARM DISCHARGE,ALLEY,010
13324362,JG560819,2023-12-31 12:16:00,41.888659192,-87.749040864,RECKLESS FIREARM DISCHARGE,STREET,015
13324110,JG560541,2023-12-31 05:35:00,41.763067618,-87.582368271,RECKLESS FIREARM DISCHARGE,ALLEY,003
13324695,JG561244,2023-12-31 20:28:00,41.840193438,-87.711011323,RECKLESS FIREARM DISCHARGE,ALLEY,010
13324722,JG561252,2023-12-31 20:31:00,41.926019024,-87.80388353,RECKLESS FIREARM DISCHARGE,ALLEY,025
13324248,JG560691,2023-12-31 02:50:00,41.876344153,-87.74926688,RECKLESS FIREARM DISCHARGE,STREET,015
13324247,JG560692,2023-12-31 03:37:00,41.892194454,-87.770046388,RECKLESS FIREARM DISCHARGE,STREET,015
13351336,JH131770,2024-01-28 20:58:00,41.744234298,-87.708058293,RECKLESS FIREARM DISCHARGE,STREET,008
13092313,JG282990,2023-03-03 00:00:00,41.764961377,-87.612824909,RECKLESS FIREARM DISCHARGE,STREET,003
13325699,JH101091,2024-01-01 20:35:00,41.880515138,-87.743841898,RECKLESS FIREARM DISCHARGE,ALLEY,011
13325133,JH100424,2024-01-01 09:52:00,41.814133279,-87.599357934,RECKLESS FIREARM DISCHARGE,ALLEY,002
13324889,JH100176,2024-01-01 02:40:00,41.8053166,-87.722286395,RECKLESS FIREARM DISCHARGE,ALLEY,008
13324841,JH100116,2024-01-01 01:46:00,41.812074076,-87.749396256,RECKLESS FIREARM DISCHARGE,ALLEY,008
13325189,JH100508,2024-01-01 10:45:00,41.7507953,-87.601534808,RECKLESS FIREARM DISCHARGE,ALLEY,006
13327130,JH102599,2024-01-01 16:47:00,41.776551792,-87.796623772,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),008
13324852,JH100123,2024-01-01 02:11:00,41.673807868,-87.656448738,RECKLESS FIREARM DISCHARGE,STREET,005
13325466,JH100831,2024-01-01 15:47:00,41.757265857,-87.641769797,RECKLESS FIREARM DISCHARGE,ALLEY,006
13325561,JH100966,2024-01-01 18:12:00,41.756172866,-87.612622686,RECKLESS FIREARM DISCHARGE,SIDEWALK,006
13351218,JH131646,2024-01-28 18:10:00,41.774063758,-87.611879858,RECKLESS FIREARM DISCHARGE,ALLEY,003
13325981,JH101330,2024-01-02 06:53:00,41.760550693,-87.590325572,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13326873,JH102460,2024-01-02 23:32:00,41.909494897,-87.756378474,RECKLESS FIREARM DISCHARGE,ALLEY,025
13326884,JH102475,2024-01-02 23:11:00,41.749184682,-87.697492791,RECKLESS FIREARM DISCHARGE,ALLEY,008
13325823,JH101219,2024-01-02 01:08:00,41.774098224,-87.602138825,RECKLESS FIREARM DISCHARGE,ALLEY,003
13325824,JH101214,2024-01-02 01:16:00,41.828111292,-87.675226018,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),009
13327902,JH103611,2024-01-03 21:55:00,41.836875622,-87.724841248,RECKLESS FIREARM DISCHARGE,SIDEWALK,010
13327545,JH103270,2024-01-03 16:01:00,41.91081825,-87.752692699,RECKLESS FIREARM DISCHARGE,STREET,025
13328037,JH103669,2024-01-04 00:00:00,41.760178402,-87.573682361,RECKLESS FIREARM DISCHARGE,ALLEY,003
13327983,JH103638,2024-01-03 23:00:00,41.804736816,-87.747966426,RECKLESS FIREARM DISCHARGE,STREET,008
13327515,JH103187,2024-01-03 15:23:00,41.702502844,-87.631773837,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),005
13328755,JH104641,2024-01-04 17:30:00,41.862899815,-87.711077536,RECKLESS FIREARM DISCHARGE,OTHER (SPECIFY),010
13329061,JH104902,2024-01-04 23:02:00,41.682593065,-87.615827567,RECKLESS FIREARM DISCHARGE,STREET,005
13330154,JH106131,2024-01-05 23:54:00,41.852840227,-87.694242877,RECKLESS FIREARM DISCHARGE,STREET,010
13329839,JH105910,2024-01-05 17:59:00,41.913807316,-87.781187101,RECKLESS FIREARM DISCHARGE,STREET,025
13329663,JH105482,2024-01-05 13:23:00,41.83473335,-87.681506412,RECKLESS FIREARM DISCHARGE,STREET,009
13329197,JH105027,2024-01-05 04:38:00,41.855847545,-87.718810337,RECKLESS FIREARM DISCHARGE,ALLEY,010
13330126,JH106139,2024-01-06 00:25:00,41.905005698,-87.759739759,RECKLESS FIREARM DISCHARGE,STREET,025
13331029,JH107224,2024-01-06 23:22:00,41.79723971,-87.631893102,RECKLESS FIREARM DISCHARGE,ALLEY,009
13330632,JH106710,2024-01-06 14:59:00,41.775682929,-87.64269748,RECKLESS FIREARM DISCHARGE,STREET,007
13331085,JH107190,2024-01-06 22:58:00,41.811409222,-87.669905766,RECKLESS FIREARM DISCHARGE,STREET,009
13330653,JH106824,2024-01-06 16:15:00,41.763381742,-87.610375753,RECKLESS FIREARM DISCHARGE,ALLEY,003
13330156,JH106168,2024-01-06 00:56:00,41.898642607,-87.749552264,RECKLESS FIREARM DISCHARGE,ALLEY,015
13331047,JH107196,2024-01-06 23:01:00,41.888739849,-87.7197806,RECKLESS FIREARM DISCHARGE,STREET,011
13331496,JH107722,2024-01-07 12:52:00,41.876770146,-87.732893646,RECKLESS FIREARM DISCHARGE,STREET,011
13331910,JH108220,2024-01-07 22:52:00,41.797276043,-87.652528917,RECKLESS FIREARM DISCHARGE,ALLEY,009
13331081,JH107320,2024-01-07 02:29:00,41.797306184,-87.761218233,RECKLESS FIREARM DISCHARGE,ALLEY,008
13331190,JH107390,2024-01-07 05:05:00,41.775713514,-87.733664859,RECKLESS FIREARM DISCHARGE,STREET,008
13331923,JH108221,2024-01-08 00:10:00,41.888932876,-87.756493754,RECKLESS FIREARM DISCHARGE,ALLEY,015
13333050,JH109523,2024-01-09 07:17:00,41.662178225,-87.645046216,RECKLESS FIREARM DISCHARGE,ALLEY,005
13333406,JH109980,2024-01-09 14:13:00,41.783060766,-87.646097864,RECKLESS FIREARM DISCHARGE,STREET,007
13334265,JH110974,2024-01-10 03:09:00,41.775506525,-87.631701029,RECKLESS FIREARM DISCHARGE,ALLEY,007
13334567,JH111281,2024-01-10 15:35:00,41.679150836,-87.64074351,RECKLESS FIREARM DISCHARGE,ALLEY,005
13334984,JH111765,2024-01-10 23:48:00,41.691610912,-87.628684862,RECKLESS FIREARM DISCHARGE,ALLEY,005
13334706,JH111544,2024-01-10 18:45:00,41.761220694,-87.621597501,RECKLESS FIREARM DISCHARGE,ALLEY,003
13334972,JH111759,2024-01-10 23:51:00,41.766810062,-87.620146457,RECKLESS FIREARM DISCHARGE,ALLEY,003
13335782,JH112821,2024-01-11 18:57:00,41.793908476,-87.675073619,RECKLESS FIREARM DISCHARGE,STREET,009
13335033,JH111809,2024-01-11 02:04:00,41.681050505,-87.616668372,RECKLESS FIREARM DISCHARGE,STREET,005
13336041,JH113041,2024-01-11 23:17:00,41.764817814,-87.595822246,RECKLESS FIREARM DISCHARGE,ALLEY,003
13336120,JH113114,2024-01-12 02:31:00,41.919692766,-87.744543346,RECKLESS FIREARM DISCHARGE,ALLEY,025
13336146,JH113109,2024-01-12 01:36:00,41.80663257,-87.716397921,RECKLESS FIREARM DISCHARGE,STREET,008
13336958,JH114159,2024-01-12 23:44:00,41.762060203,-87.582328703,RECKLESS FIREARM DISCHARGE,STREET,003
13336945,JH114124,2024-01-12 23:15:00,41.682596015,-87.615421182,RECKLESS FIREARM DISCHARGE,ALLEY,005
13336175,JH113149,2024-01-12 04:35:00,41.870923599,-87.726383597,RECKLESS FIREARM DISCHARGE,ALLEY,011
13336997,JH114189,2024-01-13 01:24:00,41.795605701,-87.763070659,RECKLESS FIREARM DISCHARGE,STREET,008
13337171,JH114223,2024-01-13 02:15:00,41.892956463,-87.760986157,RECKLESS FIREARM DISCHARGE,STREET,015
13337193,JH114388,2024-01-13 10:18:00,41.765519532,-87.576287871,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13337058,JH114179,2024-01-13 00:09:00,41.919364219,-87.774345328,RECKLESS FIREARM DISCHARGE,STREET,025
13336984,JH114185,2024-01-13 01:08:00,41.746741163,-87.661612314,RECKLESS FIREARM DISCHARGE,STREET,006
13337638,JH114977,2024-01-13 19:45:00,41.9128572,-87.779350954,RECKLESS FIREARM DISCHARGE,STREET,025
13336988,JH114183,2024-01-13 01:34:00,41.746665314,-87.606319872,RECKLESS FIREARM DISCHARGE,ALLEY,006
13338098,JH115488,2024-01-14 13:23:00,41.651831534,-87.614478544,RECKLESS FIREARM DISCHARGE,STREET,005
13338350,JH115781,2024-01-14 20:09:00,41.764850993,-87.669194333,RECKLESS FIREARM DISCHARGE,ALLEY,007
13338965,JH116501,2024-01-15 16:53:00,41.760625678,-87.672206772,RECKLESS FIREARM DISCHARGE,ALLEY,007
13339206,JH116859,2024-01-16 02:27:00,41.866957425,-87.715440128,RECKLESS FIREARM DISCHARGE,STREET,011
13339599,JH117441,2024-01-16 15:14:00,41.783074237,-87.607243343,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),003
13343860,JH122789,2024-01-20 20:21:00,41.886225019,-87.757730021,RECKLESS FIREARM DISCHARGE,ALLEY,015
13342876,JH121450,2024-01-20 05:12:00,41.920614966,-87.775910739,RECKLESS FIREARM DISCHARGE,STREET,025
13343403,JH122126,2024-01-20 17:19:00,41.757485413,-87.586109433,RECKLESS FIREARM DISCHARGE,SIDEWALK,004
13343056,JH121513,2024-01-20 01:00:00,41.766609484,-87.674810241,RECKLESS FIREARM DISCHARGE,STREET,007
13343641,JH122460,2024-01-21 02:32:00,41.914510925,-87.726481495,RECKLESS FIREARM DISCHARGE,STREET,025
13343669,JH122466,2024-01-21 02:23:00,41.722527845,-87.632171452,RECKLESS FIREARM DISCHARGE,STREET,006
13344211,JH123243,2024-01-21 19:00:00,41.888047538,-87.763299614,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13343647,JH122496,2024-01-21 02:50:00,41.91383646,-87.776991105,RECKLESS FIREARM DISCHARGE,STREET,025
13345097,JH124308,2024-01-22 17:50:00,41.839822544,-87.723209631,RECKLESS FIREARM DISCHARGE,STREET,010
13344441,JH123431,2024-01-22 00:20:00,41.764669974,-87.618454706,RECKLESS FIREARM DISCHARGE,STREET,003
13345017,JH124212,2024-01-22 02:30:00,41.769167875,-87.584423262,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),003
13346110,JH125470,2024-01-23 16:07:00,41.703949088,-87.620621835,RECKLESS FIREARM DISCHARGE,CTA BUS STOP,005
13347526,JH127206,2024-01-24 23:51:00,41.671977753,-87.634499185,RECKLESS FIREARM DISCHARGE,STREET,005
13347496,JH127188,2024-01-24 23:39:00,41.749835366,-87.704024122,RECKLESS FIREARM DISCHARGE,STREET,008
13347441,JH127130,2024-01-24 21:18:00,41.801532247,-87.617733375,RECKLESS FIREARM DISCHARGE,STREET,002
13347542,JH127194,2024-01-24 23:50:00,41.749835366,-87.704024122,RECKLESS FIREARM DISCHARGE,STREET,008
13347514,JH127200,2024-01-25 00:18:00,41.781610732,-87.709392885,RECKLESS FIREARM DISCHARGE,STREET,008
13348281,JH128156,2024-01-25 18:09:00,41.769832606,-87.573649116,RECKLESS FIREARM DISCHARGE,STREET,003
13348937,JH128684,2024-01-26 08:32:00,41.918161759,-87.760878565,RECKLESS FIREARM DISCHARGE,SIDEWALK,025
13349453,JH129080,2024-01-26 14:20:00,41.870836468,-87.736462868,RECKLESS FIREARM DISCHARGE,ALLEY,011
13348576,JH128469,2024-01-26 03:27:00,41.758711141,-87.59231498,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13349281,JH129469,2024-01-26 18:33:00,41.935377308,-87.734181865,RECKLESS FIREARM DISCHARGE,PARK PROPERTY,025
13349592,JH129766,2024-01-27 02:43:00,41.808581301,-87.611434005,RECKLESS FIREARM DISCHARGE,ALLEY,002
13349606,JH129757,2024-01-27 02:35:00,41.74577692,-87.663322659,RECKLESS FIREARM DISCHARGE,ALLEY,006
13351481,JH131955,2024-01-29 02:50:00,41.884851316,-87.755230451,RECKLESS FIREARM DISCHARGE,STREET,015
13351474,JH131958,2024-01-29 03:09:00,41.789511907,-87.729487998,RECKLESS FIREARM DISCHARGE,STREET,008
13353386,JH134100,2024-01-30 17:11:00,41.783315787,-87.607251618,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13353612,JH134484,2024-01-30 23:58:00,41.657906269,-87.599945251,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT / GROUNDS,005
13352845,JH133570,2024-01-30 10:17:00,41.746540926,-87.613587907,RECKLESS FIREARM DISCHARGE,SIDEWALK,006
13352614,JH133289,2024-01-30 03:37:00,41.911725314,-87.760634819,RECKLESS FIREARM DISCHARGE,STREET,025
13352844,JH133564,2024-01-30 10:15:00,41.759506192,-87.610279977,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13353356,JH134272,2024-01-30 18:46:00,41.746161293,-87.657261332,RECKLESS FIREARM DISCHARGE,ALLEY,006
13353611,JH134494,2024-01-31 00:11:00,41.861705519,-87.720160259,RECKLESS FIREARM DISCHARGE,ALLEY,010
13354080,JH135027,2024-01-31 01:21:00,41.891829806,-87.757936798,RECKLESS FIREARM DISCHARGE,ALLEY,015
13353729,JH134590,2024-01-31 05:32:00,41.759958507,-87.600672006,RECKLESS FIREARM DISCHARGE,STREET,003
13355304,JH136506,2024-02-01 16:13:00,41.762236675,-87.659936931,RECKLESS FIREARM DISCHARGE,ALLEY,007
13427574,JH223166,2024-04-13 03:01:00,41.761877925,-87.684388512,RECKLESS FIREARM DISCHARGE,STREET,008
13356695,JH138110,2024-02-02 22:06:00,41.78023337,-87.710454825,RECKLESS FIREARM DISCHARGE,ALLEY,008
13355812,JH137023,2024-02-02 03:46:00,41.810633494,-87.726138751,RECKLESS FIREARM DISCHARGE,STREET,008
13356350,JH137768,2024-02-02 16:49:00,41.680871857,-87.629951505,RECKLESS FIREARM DISCHARGE,STREET,005
13356502,JH138026,2024-02-02 20:26:00,41.708427808,-87.625948624,RECKLESS FIREARM DISCHARGE,ALLEY,005
13356659,JH138074,2024-02-02 21:35:00,41.841810288,-87.636995778,RECKLESS FIREARM DISCHARGE,STREET,009
13356692,JH138109,2024-02-02 23:04:00,41.772433165,-87.611802816,RECKLESS FIREARM DISCHARGE,STREET,003
13355798,JH137025,2024-02-02 03:55:00,41.846507607,-87.691002753,RECKLESS FIREARM DISCHARGE,STREET,010
13355789,JH136999,2024-02-02 02:24:00,41.77488441,-87.610151271,RECKLESS FIREARM DISCHARGE,STREET,003
13356666,JH138085,2024-02-02 22:14:00,41.879292799,-87.741484659,RECKLESS FIREARM DISCHARGE,ALLEY,011
13356180,JH137471,2024-02-02 12:20:00,41.670107447,-87.639248298,RECKLESS FIREARM DISCHARGE,STREET,005
13428371,JH224139,2024-04-13 22:35:00,41.760043163,-87.59205042,RECKLESS FIREARM DISCHARGE,ALLEY,003
13356716,JH138169,2024-02-03 00:23:00,41.807804371,-87.728784393,RECKLESS FIREARM DISCHARGE,STREET,008
13356828,JH138290,2024-02-03 04:40:00,41.878503488,-87.687686085,RECKLESS FIREARM DISCHARGE,STREET,011
13357651,JH139220,2024-02-03 22:15:00,41.83987483,-87.72686425,RECKLESS FIREARM DISCHARGE,ALLEY,010
13357281,JH138812,2024-02-03 14:36:00,41.92944482,-87.766720053,RECKLESS FIREARM DISCHARGE,STREET,025
13357670,JH139270,2024-02-03 22:33:00,41.798410368,-87.749413959,RECKLESS FIREARM DISCHARGE,STREET,008
13356842,JH138244,2024-02-03 02:21:00,41.888656952,-87.749140044,RECKLESS FIREARM DISCHARGE,SIDEWALK,015
13356767,JH138245,2024-02-03 02:46:00,41.75984785,-87.59325486,RECKLESS FIREARM DISCHARGE,ALLEY,003
13357077,JH138557,2024-02-03 11:33:00,41.652268396,-87.607572596,RECKLESS FIREARM DISCHARGE,STREET,005
13356801,JH138276,2024-02-03 03:54:00,41.76702892,-87.586354265,RECKLESS FIREARM DISCHARGE,ALLEY,003
13356738,JH138198,2024-02-03 01:00:00,41.847119925,-87.71608983,RECKLESS FIREARM DISCHARGE,STREET,010
13358279,JH140073,2024-02-04 17:51:00,41.79980192,-87.7478353,RECKLESS FIREARM DISCHARGE,STREET,008
13358405,JH140196,2024-02-04 20:35:00,41.668302232,-87.63797936,RECKLESS FIREARM DISCHARGE,STREET,005
13357772,JH139412,2024-02-04 02:07:00,41.838239606,-87.61553376,RECKLESS FIREARM DISCHARGE,STREET,002
13358844,JH140456,2024-02-04 02:50:00,41.682593957,-87.61553103,RECKLESS FIREARM DISCHARGE,STREET,005
13358588,JH140411,2024-02-05 03:56:00,41.892477147,-87.712564504,RECKLESS FIREARM DISCHARGE,ALLEY,011
13365488,JH148448,2023-12-31 14:46:00,41.707370315,-87.536495468,RECKLESS FIREARM DISCHARGE,STREET,004
13359187,JH141155,2024-02-05 15:20:00,41.830397479,-87.620538167,RECKLESS FIREARM DISCHARGE,ALLEY,002
13358826,JH140726,2024-02-05 10:20:00,41.798753039,-87.7147388,RECKLESS FIREARM DISCHARGE,STREET,008
13358744,JH140584,2024-02-05 08:10:00,41.837855325,-87.720710918,RECKLESS FIREARM DISCHARGE,ALLEY,010
13360762,JH142926,2024-02-06 21:48:00,41.777875199,-87.608332208,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13359647,JH141691,2024-02-06 00:22:00,41.759687583,-87.585035636,RECKLESS FIREARM DISCHARGE,ALLEY,003
13360810,JH142897,2024-02-06 21:10:00,41.679861859,-87.62191267,RECKLESS FIREARM DISCHARGE,SIDEWALK,005
13360472,JH142753,2024-02-06 17:54:00,41.837836381,-87.724373437,RECKLESS FIREARM DISCHARGE,ALLEY,010
13366414,JH149662,2024-01-29 19:57:00,41.776056961,-87.615519998,RECKLESS FIREARM DISCHARGE,CHA PARKING LOT / GROUNDS,003
13360852,JH143068,2024-02-07 02:56:00,41.788183713,-87.769454419,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),008
13361577,JH143941,2024-02-07 17:28:00,41.814105006,-87.608301602,RECKLESS FIREARM DISCHARGE,SCHOOL - PUBLIC GROUNDS,002
13360816,JH143034,2024-02-07 01:22:00,41.755299091,-87.668420555,RECKLESS FIREARM DISCHARGE,STREET,006
13363935,JH146701,2024-02-07 23:18:00,41.774624438,-87.689619831,RECKLESS FIREARM DISCHARGE,STREET,008
13361051,JH143272,2024-02-07 09:29:00,41.673839495,-87.619050721,RECKLESS FIREARM DISCHARGE,ALLEY,005
13362390,JH144956,2024-02-08 13:18:00,41.679287055,-87.623932357,RECKLESS FIREARM DISCHARGE,ALLEY,005
13362023,JH144351,2024-02-08 03:51:00,41.759958507,-87.600672006,RECKLESS FIREARM DISCHARGE,STREET,003
13362869,JH145455,2024-02-08 20:17:00,41.774401114,-87.599715793,RECKLESS FIREARM DISCHARGE,STREET,003
13362653,JH145358,2024-02-08 18:19:00,41.746161293,-87.657261332,RECKLESS FIREARM DISCHARGE,STREET,006
13364464,JH147277,2024-02-09 23:42:00,41.854488525,-87.693077561,RECKLESS FIREARM DISCHARGE,SIDEWALK,010
13363151,JH145749,2024-02-09 01:09:00,41.682151205,-87.616703749,RECKLESS FIREARM DISCHARGE,ALLEY,005
13363940,JH146666,2024-02-09 19:32:00,41.770925978,-87.688304107,RECKLESS FIREARM DISCHARGE,STREET,008
13363633,JH146384,2024-02-09 16:02:00,41.770857292,-87.58257802,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),003
13364210,JH146917,2024-02-10 02:05:00,41.728419759,-87.603071007,RECKLESS FIREARM DISCHARGE,STREET,006
13364913,JH147879,2024-02-10 21:07:00,41.825385188,-87.607627671,RECKLESS FIREARM DISCHARGE,ALLEY,002
13364950,JH147907,2024-02-10 21:39:00,41.745671849,-87.666962519,RECKLESS FIREARM DISCHARGE,STREET,006
13365653,JH148803,2024-02-11 17:53:00,41.921141182,-87.758518659,RECKLESS FIREARM DISCHARGE,ALLEY,025
13365116,JH148121,2024-02-11 04:05:00,41.772324029,-87.610594282,RECKLESS FIREARM DISCHARGE,STREET,003
13365100,JH148013,2024-02-11 00:10:00,41.74454574,-87.656006749,RECKLESS FIREARM DISCHARGE,STREET,006
13365106,JH148085,2024-02-11 02:42:00,41.749570511,-87.665844796,RECKLESS FIREARM DISCHARGE,STREET,006
13365071,JH148055,2024-02-11 01:21:00,41.724233338,-87.609364163,RECKLESS FIREARM DISCHARGE,ALLEY,006
13365830,JH148935,2024-02-11 22:21:00,41.803318702,-87.603761575,RECKLESS FIREARM DISCHARGE,STREET,002
13366832,JH150197,2024-02-12 21:15:00,41.907206906,-87.717928622,RECKLESS FIREARM DISCHARGE,STREET,025
13365901,JH149043,2024-02-12 00:37:00,41.819428714,-87.610886625,RECKLESS FIREARM DISCHARGE,ALLEY,002
13366496,JH149840,2024-02-12 16:02:00,41.798697797,-87.652565213,RECKLESS FIREARM DISCHARGE,SIDEWALK,009
13365881,JH149016,2024-02-12 00:13:00,41.907976075,-87.732586614,RECKLESS FIREARM DISCHARGE,ALLEY,025
13366900,JH150091,2024-02-12 18:55:00,41.748027053,-87.641524494,RECKLESS FIREARM DISCHARGE,STREET,006
13366912,JH150288,2024-02-12 23:45:00,41.727430583,-87.610691044,RECKLESS FIREARM DISCHARGE,ALLEY,006
13367353,JH150899,2024-02-13 13:05:00,41.774882464,-87.687186637,RECKLESS FIREARM DISCHARGE,ALLEY,008
13366991,JH150349,2024-02-13 02:47:00,41.777829633,-87.593011488,RECKLESS FIREARM DISCHARGE,ALLEY,003
13367286,JH150653,2024-02-13 10:11:00,41.77122378,-87.687091385,RECKLESS FIREARM DISCHARGE,ALLEY,008
13369085,JH152823,2024-02-14 23:38:00,41.799759259,-87.745393129,RECKLESS FIREARM DISCHARGE,ALLEY,008
13368651,JH152309,2024-02-14 08:20:00,41.817508352,-87.685041471,RECKLESS FIREARM DISCHARGE,STREET,009
13368548,JH152194,2024-02-14 13:34:00,41.764209659,-87.667441519,RECKLESS FIREARM DISCHARGE,ALLEY,007
13368265,JH151811,2024-02-14 08:31:00,41.771766732,-87.625102839,RECKLESS FIREARM DISCHARGE,STREET,003
13369048,JH152771,2024-02-14 21:14:00,41.673251287,-87.638145715,RECKLESS FIREARM DISCHARGE,STREET,005
13371028,JH155099,2024-02-16 00:00:00,41.776018543,-87.615520426,RECKLESS FIREARM DISCHARGE,SIDEWALK,003
13369957,JH153905,2024-02-15 19:26:00,41.774093686,-87.607047693,RECKLESS FIREARM DISCHARGE,ALLEY,003
13369153,JH152911,2024-02-15 03:22:00,41.808069268,-87.70803582,RECKLESS FIREARM DISCHARGE,ALLEY,008
13369801,JH153733,2024-02-15 16:50:00,41.832963025,-87.681458325,RECKLESS FIREARM DISCHARGE,ALLEY,009
13371197,JH155258,2024-02-16 23:18:00,41.867942721,-87.728867961,RECKLESS FIREARM DISCHARGE,STREET,011
13370689,JH154627,2024-02-16 13:33:00,41.880489945,-87.745887499,RECKLESS FIREARM DISCHARGE,STREET,015
13370560,JH154513,2024-02-16 11:14:00,41.758698138,-87.593704223,RECKLESS FIREARM DISCHARGE,STREET,003
13372326,JH156557,2024-02-17 18:42:00,41.764342258,-87.674734457,RECKLESS FIREARM DISCHARGE,STREET,007
13371752,JH155843,2024-02-17 13:30:00,41.830038123,-87.684452738,RECKLESS FIREARM DISCHARGE,STREET,009
13371388,JH155459,2024-02-17 06:04:00,41.778097517,-87.608337036,RECKLESS FIREARM DISCHARGE,STREET,003
13372076,JH156327,2024-02-18 00:43:00,41.920980507,-87.75113815,RECKLESS FIREARM DISCHARGE,STREET,025
13372707,JH157029,2024-02-18 16:51:00,41.837901263,-87.723154487,RECKLESS FIREARM DISCHARGE,ALLEY,010
13372826,JH157205,2024-02-18 20:37:00,41.825191113,-87.69957741,RECKLESS FIREARM DISCHARGE,STREET,009
13372428,JH156708,2024-02-18 11:26:00,41.887742236,-87.729342403,RECKLESS FIREARM DISCHARGE,ALLEY,011
13372170,JH156458,2024-02-18 04:32:00,41.802967194,-87.683236864,RECKLESS FIREARM DISCHARGE,STREET,009
13372720,JH157119,2024-02-18 18:32:00,41.854659935,-87.696761171,RECKLESS FIREARM DISCHARGE,RESIDENCE - YARD (FRONT / BACK),010
13372439,JH156753,2024-02-18 12:30:00,41.683985118,-87.614179335,RECKLESS FIREARM DISCHARGE,ALLEY,005
13372949,JH157328,2024-02-18 23:31:00,41.917192314,-87.804206341,RECKLESS FIREARM DISCHARGE,STREET,025
13372752,JH157112,2024-02-18 18:19:00,41.909874725,-87.778888126,RECKLESS FIREARM DISCHARGE,ALLEY,025
13373990,JH158510,2024-02-19 22:46:00,41.747672078,-87.601071903,RECKLESS FIREARM DISCHARGE,SIDEWALK,006
13372988,JH157379,2024-02-19 01:49:00,41.760796113,-87.567106909,RECKLESS FIREARM DISCHARGE,ALLEY,003
13375431,JH160145,2024-02-19 01:06:00,41.675978253,-87.643003085,RECKLESS FIREARM DISCHARGE,STREET,005
13375430,JH160097,2024-02-19 19:55:00,41.694394876,-87.623975075,RECKLESS FIREARM DISCHARGE,ALLEY,005
13373147,JH157512,2024-02-19 05:42:00,41.80266556,-87.653876583,RECKLESS FIREARM DISCHARGE,SIDEWALK,009
13373686,JH158208,2024-02-19 17:07:00,41.881713294,-87.753330838,RECKLESS FIREARM DISCHARGE,ALLEY,015
13375031,JH159765,2024-02-20 19:49:00,41.798520688,-87.674432297,RECKLESS FIREARM DISCHARGE,STREET,009
13374887,JH159731,2024-02-20 18:31:00,41.783334137,-87.618933066,RECKLESS FIREARM DISCHARGE,STREET,003
13376100,JH161060,2024-02-21 00:00:00,41.762084709,-87.700301402,RECKLESS FIREARM DISCHARGE,STREET,008
13374681,JH159441,2024-02-20 16:21:00,41.820201666,-87.699512881,RECKLESS FIREARM DISCHARGE,STREET,009
13375022,JH159794,2024-02-20 21:39:00,41.799684,-87.718437688,RECKLESS FIREARM DISCHARGE,ALLEY,008
13374696,JH159159,2024-02-20 13:03:00,41.84725814,-87.681500403,RECKLESS FIREARM DISCHARGE,STREET,010
13376102,JH161048,2024-02-21 20:23:00,41.813369089,-87.706638017,RECKLESS FIREARM DISCHARGE,ALLEY,008
13375560,JH160363,2024-02-21 12:27:00,41.791599711,-87.673018032,RECKLESS FIREARM DISCHARGE,VACANT LOT / LAND,007
13376970,JH162096,2024-02-21 14:37:00,41.749262257,-87.660985035,RECKLESS FIREARM DISCHARGE,SIDEWALK,006
13375377,JH160130,2024-02-21 08:50:00,41.897095923,-87.731682174,RECKLESS FIREARM DISCHARGE,STREET,011
13375608,JH160439,2024-02-21 13:08:00,41.693484701,-87.624127872,RECKLESS FIREARM DISCHARGE,STREET,005
13377166,JH162261,2024-02-22 21:10:00,41.921306095,-87.719340108,RECKLESS FIREARM DISCHARGE,ALLEY,025
13377229,JH162313,2024-02-22 22:49:00,41.772082479,-87.610585996,RECKLESS FIREARM DISCHARGE,STREET,003
13383009,JH169412,2024-02-18 22:00:00,41.847386723,-87.713653908,RECKLESS FIREARM DISCHARGE,ALLEY,010
13376974,JH162138,2024-02-22 18:13:00,41.719869522,-87.595929837,RECKLESS FIREARM DISCHARGE,STREET,005
